0.00, 0, e0_0, 5.10, 74.12, 41.51, 0.00
10.00, 0, e2_0, 7.71, 63.59, 62.94, 2.24
20.00, 0, e4_0, 9.96, 42.73, 73.92, 2.48
30.00, 0, e8_0, 7.10, 6.74, 59.61, 3.23
40.00, 0, e10_0, 6.79, -1.11, 40.06, 3.69
50.00, 0, e13_0, 7.86, 9.73, 9.41, 4.83
60.00, 0, e16_0, 3.79, 35.19, -1.65, 0.95
70.00, 0, e19_0, 0.03, 61.84, 7.50, 4.15
80.00, 0, e0_0, 0.73, 74.75, 37.19, 0.96
90.00, 0, e2_0, 3.45, 66.39, 59.71, 4.22
100.00, 0, e6_0, 1.23, 29.76, 73.70, 0.81
110.00, 0, e7_0, 8.38, 13.45, 66.37, 2.21
120.00, 0, e11_0, 3.08, -1.19, 32.95, 6.29
130.00, 0, e13_0, 8.36, 10.05, 9.03, 2.58
140.00, 0, e16_0, 3.84, 35.24, -1.65, 4.59
150.00, 0, e19_0, 5.35, 65.33, 11.53, 0.77
160.00, 0, e21_0, 5.82, 74.19, 31.44, 2.76
170.00, 0, e3_0, 4.56, 57.64, 67.74, 0.82
180.00, 0, e5_0, 4.86, 36.96, 74.11, 4.67
190.00, 0, e9_0, 1.06, 3.88, 55.75, 5.32
200.00, 0, e10_0, 9.27, -1.47, 37.60, 0.97
210.00, 0, e13_0, 3.12, 6.61, 13.00, 3.69
220.00, 0, e17_0, 0.08, 42.35, -1.57, 2.23
230.00, 0, e18_0, 9.40, 60.62, 6.64, 2.48
240.00, 0, e0_0, 8.80, 73.59, 45.18, 3.25
250.00, 0, e2_0, 5.05, 65.33, 60.93, 3.53
260.00, 0, e6_0, 2.25, 28.78, 73.41, 4.54
270.00, 0, e8_0, 3.46, 9.13, 62.36, 0.75
280.00, 0, e11_0, 3.39, -1.15, 32.64, 5.19
290.00, 0, e14_0, 4.11, 15.20, 4.96, 2.10
300.00, 0, e15_0, 5.63, 26.34, -0.24, 2.22
310.00, 0, e20_0, 3.77, 70.47, 19.19, 1.67
320.00, 0, e21_0, 7.45, 74.43, 33.06, 1.31
330.00, 0, e3_0, 2.39, 59.47, 66.57, 5.48
340.00, 0, e5_0, 7.04, 34.78, 74.11, 2.11
350.00, 0, e7_0, 6.81, 14.78, 67.23, 4.68
360.00, 0, e11_0, 6.94, -0.64, 29.12, 0.77
370.00, 0, e12_0, 10.07, 4.18, 16.07, 0.53
380.00, 0, e17_0, 5.61, 47.67, -0.01, 5.08
390.00, 0, e19_0, 0.48, 62.13, 7.84, 2.45
400.00, 0, e21_0, 4.77, 74.04, 30.40, 4.07
410.00, 0, e2_0, 10.38, 61.84, 64.96, 1.21
420.00, 0, e4_0, 2.56, 49.83, 71.83, 1.42
430.00, 0, e8_0, 0.90, 10.81, 64.30, 7.59
440.00, 0, e10_0, 3.45, -0.63, 43.36, 0.39
450.00, 0, e12_0, 6.91, 2.86, 18.94, 4.78
460.00, 0, e16_0, 4.56, 35.96, -1.65, 2.20
470.00, 0, e17_0, 7.19, 49.19, 0.44, 1.87
480.00, 0, e0_0, 2.64, 74.47, 39.08, 4.98
490.00, 0, e1_0, 6.96, 70.34, 53.56, 0.69
500.00, 0, e5_0, 0.18, 41.65, 74.11, 5.80
510.00, 0, e7_0, 7.83, 13.92, 66.68, 0.45
520.00, 0, e9_0, 9.88, 0.22, 47.71, 3.92
530.00, 0, e13_0, 7.07, 9.21, 10.01, 2.55
540.00, 0, e15_0, 0.48, 21.39, 1.22, 2.01
550.00, 0, e19_0, 6.12, 65.83, 12.11, 4.79
560.00, 0, e20_0, 10.37, 73.21, 25.19, 0.74
570.00, 0, e2_0, 2.43, 67.05, 58.94, 4.79
580.00, 0, e4_0, 9.99, 42.70, 73.93, 0.64
590.00, 0, e6_0, 8.15, 23.11, 71.75, 3.79
600.00, 0, e11_0, 1.02, -1.48, 34.99, 0.70
610.00, 0, e12_0, 5.05, 2.09, 20.64, 2.59
620.00, 0, e16_0, 8.10, 39.50, -1.65, 5.33
630.00, 0, e18_0, 3.98, 56.06, 3.70, 1.43
640.00, 0, e21_0, 5.89, 74.20, 31.52, 4.63
650.00, 0, e2_0, 4.16, 65.92, 60.25, 1.38
660.00, 0, e4_0, 8.19, 44.42, 73.42, 3.14
670.00, 0, e8_0, 4.83, 8.23, 61.32, 0.79
680.00, 0, e9_0, 8.67, 0.72, 48.82, 1.15
690.00, 0, e14_0, 2.45, 13.80, 5.86, 4.79
700.00, 0, e15_0, 9.65, 30.20, -1.37, 1.58
710.00, 0, e18_0, 5.37, 57.23, 4.45, 5.54
720.00, 0, e21_0, 8.10, 74.52, 33.70, 1.22
730.00, 0, e1_0, 7.62, 70.06, 54.16, 3.52
740.00, 0, e5_0, 9.27, 32.54, 74.11, 0.92
750.00, 0, e7_0, 1.96, 18.86, 69.86, 1.37
760.00, 0, e10_0, 6.90, -1.13, 39.95, 7.24
770.00, 0, e13_0, 0.25, 4.73, 15.17, 0.89
780.00, 0, e15_0, 4.09, 24.86, 0.19, 3.62
790.00, 0, e19_0, 2.71, 63.60, 9.53, 1.59
800.00, 0, e21_0, 2.01, 73.65, 27.67, 2.46
810.00, 0, e2_0, 9.35, 62.51, 64.18, 4.99
820.00, 0, e4_0, 3.94, 48.50, 72.22, 1.54
830.00, 0, e6_0, 8.92, 22.37, 71.53, 2.28
840.00, 0, e10_0, 4.99, -0.85, 41.84, 1.04
850.00, 0, e12_0, 8.03, 3.33, 17.92, 1.22
860.00, 0, e16_0, 3.49, 34.89, -1.65, 5.60
870.00, 0, e18_0, 2.08, 54.46, 2.67, 2.92
880.00, 0, e20_0, 1.33, 69.45, 16.96, 1.68
890.00, 0, e1_0, 7.91, 69.94, 54.43, 0.56
900.00, 0, e4_0, 2.61, 49.79, 71.85, 1.86
910.00, 0, e7_0, 3.32, 17.71, 69.12, 4.91
920.00, 0, e10_0, 2.63, -0.52, 44.17, 1.96
930.00, 0, e12_0, 4.74, 1.96, 20.93, 4.27
940.00, 0, e15_0, 7.55, 28.19, -0.78, 3.10
950.00, 0, e17_0, 8.26, 50.21, 0.74, 3.14
960.00, 0, e21_0, 2.70, 73.75, 28.36, 0.45
970.00, 0, e1_0, 5.63, 70.89, 52.35, 1.35
980.00, 0, e4_0, 10.08, 42.61, 73.95, 5.60
990.00, 0, e7_0, 2.48, 18.42, 69.58, 4.68
1000.00, 0, e9_0, 4.32, 2.52, 52.77, 4.51
1010.00, 0, e12_0, 5.74, 2.37, 20.01, 2.33
1020.00, 0, e14_0, 10.11, 20.25, 1.71, 1.73
1030.00, 0, e18_0, 6.15, 57.88, 4.87, 1.32
1040.00, 0, e21_0, 0.61, 73.45, 26.28, 1.43
1050.00, 0, e1_0, 8.76, 69.59, 55.20, 5.75
1060.00, 0, e4_0, 0.41, 51.90, 71.22, 1.61
1070.00, 0, e6_0, 6.54, 24.66, 72.20, 2.89
1080.00, 0, e9_0, 8.44, 0.81, 49.03, 0.98
1090.00, 0, e12_0, 5.36, 2.22, 20.36, 1.29
1100.00, 0, e16_0, 0.03, 31.42, -1.65, 3.31
1110.00, 0, e18_0, 1.16, 53.69, 2.17, 5.10
1120.00, 0, e20_0, 4.19, 70.64, 19.57, 3.87
1130.00, 0, e1_0, 2.46, 72.21, 49.46, 2.93
1140.00, 0, e4_0, 0.17, 52.13, 71.16, 1.69
1150.00, 0, e7_0, 2.33, 18.55, 69.66, 1.05
1160.00, 0, e10_0, 0.66, -0.23, 46.13, 2.75
1170.00, 0, e12_0, 5.66, 2.34, 20.09, 5.71
1180.00, 0, e15_0, 0.58, 21.49, 1.19, 4.16
1190.00, 0, e17_0, 8.15, 50.11, 0.71, 4.08
1200.00, 0, e20_0, 5.80, 71.31, 21.03, 2.49
1210.00, 0, e1_0, 4.92, 71.19, 51.70, 1.26
1220.00, 0, e4_0, 6.07, 46.46, 72.82, 1.63
1230.00, 0, e7_0, 2.69, 18.25, 69.46, 4.64
1240.00, 0, e9_0, 3.45, 2.89, 53.57, 3.83
1250.00, 0, e12_0, 0.30, 0.12, 24.96, 1.31
1260.00, 0, e15_0, 0.18, 21.10, 1.30, 2.17
1270.00, 0, e18_0, 0.36, 53.01, 1.73, 1.16
1280.00, 0, e20_0, 8.88, 72.59, 23.84, 4.33
1290.00, 0, e2_0, 0.46, 68.35, 57.45, 3.80
1300.00, 0, e3_0, 7.62, 55.06, 69.40, 2.92
1310.00, 0, e7_0, 3.70, 17.39, 68.91, 5.00
1320.00, 0, e9_0, 5.80, 1.91, 51.42, 1.29
1330.00, 0, e12_0, 7.54, 3.12, 18.37, 1.87
1340.00, 0, e15_0, 5.79, 26.49, -0.28, 1.40
1350.00, 0, e18_0, 1.80, 54.22, 2.51, 4.31
1360.00, 0, e21_0, 6.77, 74.33, 32.38, 4.56
1370.00, 0, e1_0, 0.76, 72.91, 47.91, 2.90
1380.00, 0, e4_0, 6.27, 46.27, 72.88, 2.77
1390.00, 0, e6_0, 8.97, 22.32, 71.52, 0.63
1400.00, 0, e10_0, 3.08, -0.58, 43.73, 4.21
1410.00, 0, e12_0, 10.39, 4.31, 15.77, 2.52
1420.00, 0, e15_0, 3.44, 24.23, 0.38, 4.27
1430.00, 0, e18_0, 8.04, 59.47, 5.90, 1.58
1440.00, 0, e20_0, 4.74, 70.87, 20.07, 2.94
1450.00, 0, e2_0, 7.22, 63.91, 62.57, 1.69
1460.00, 0, e4_0, 3.38, 49.04, 72.06, 1.37
1470.00, 0, e7_0, 8.74, 13.15, 66.18, 5.73
1480.00, 0, e10_0, 2.41, -0.48, 44.39, 2.94
1490.00, 0, e12_0, 4.68, 1.94, 20.98, 4.57
1500.00, 0, e16_0, 1.67, 33.06, -1.65, 0.72
1510.00, 0, e17_0, 6.98, 48.99, 0.38, 0.65
1520.00, 0, e0_0, 0.80, 74.74, 37.25, 4.54
1530.00, 0, e1_0, 8.61, 69.65, 55.06, 1.70
1540.00, 0, e4_0, 1.09, 51.24, 71.42, 3.58
1550.00, 0, e7_0, 5.43, 15.94, 67.97, 1.14
1560.00, 0, e9_0, 3.53, 2.85, 53.50, 2.83
1570.00, 0, e13_0, 6.54, 8.86, 10.41, 3.06
1580.00, 0, e15_0, 2.14, 22.99, 0.75, 1.17
1590.00, 0, e18_0, 8.36, 59.75, 6.07, 4.23
1600.00, 0, e20_0, 9.42, 72.82, 24.33, 1.01
1610.00, 0, e1_0, 2.95, 72.00, 49.91, 4.06
1620.00, 0, e5_0, 0.40, 41.43, 74.11, 2.96
1630.00, 0, e6_0, 7.24, 23.99, 72.01, 3.99
1640.00, 0, e10_0, 8.04, -1.29, 38.81, 1.94
1650.00, 0, e12_0, 2.11, 0.87, 23.32, 1.24
1660.00, 0, e15_0, 9.19, 29.76, -1.24, 4.60
1670.00, 0, e18_0, 4.16, 56.21, 3.80, 0.55
1680.00, 0, e20_0, 9.71, 72.93, 24.59, 5.57
1690.00, 0, e2_0, 3.84, 66.13, 60.01, 0.53
1700.00, 0, e3_0, 7.44, 55.22, 69.31, 2.48
1710.00, 0, e8_0, 4.94, 8.16, 61.24, 3.77
1720.00, 0, e9_0, 6.01, 1.82, 51.24, 1.29
1730.00, 0, e13_0, 0.57, 4.94, 14.93, 7.68
1740.00, 0, e15_0, 7.94, 28.56, -0.89, 0.66
1750.00, 0, e17_0, 6.42, 48.45, 0.22, 3.86
1760.00, 0, e21_0, 10.14, 74.81, 35.72, 0.84
1770.00, 0, e0_0, 9.61, 73.48, 45.97, 1.38
1780.00, 0, e5_0, 7.65, 34.16, 74.11, 5.65
1790.00, 0, e7_0, 0.77, 19.86, 70.50, 0.67
1800.00, 0, e9_0, 9.18, 0.50, 48.35, 5.43
1810.00, 0, e13_0, 2.43, 6.16, 13.52, 0.88
1820.00, 0, e14_0, 7.33, 17.91, 3.22, 3.57
1830.00, 0, e19_0, 3.67, 64.23, 10.26, 0.76
1840.00, 0, e20_0, 4.42, 70.73, 19.77, 1.01
1850.00, 0, e2_0, 6.52, 64.37, 62.03, 6.55
1860.00, 0, e4_0, 6.10, 46.43, 72.83, 1.22
1870.00, 0, e6_0, 6.48, 24.72, 72.22, 4.18
1880.00, 0, e10_0, 6.11, -1.01, 40.73, 1.32
1890.00, 0, e11_0, 8.74, -0.38, 27.35, 2.17
1900.00, 0, e16_0, 7.17, 38.58, -1.65, 4.35
1910.00, 0, e17_0, 9.82, 51.71, 1.18, 1.62
1920.00, 0, e21_0, 0.81, 73.48, 26.48, 7.29
1930.00, 0, e1_0, 10.27, 68.96, 56.57, 1.03
1940.00, 0, e3_0, 3.51, 58.53, 67.17, 3.31
1950.00, 0, e8_0, 1.64, 10.33, 63.74, 1.42
1960.00, 0, e9_0, 2.71, 3.19, 54.24, 1.19
1970.00, 0, e12_0, 7.13, 2.95, 18.75, 6.57
1980.00, 0, e15_0, 4.38, 25.14, 0.11, 1.56
1990.00, 0, e17_0, 2.46, 44.64, -0.90, 4.20
2000.00, 0, e21_0, 6.01, 74.22, 31.63, 1.51
2010.00, 0, e0_0, 9.35, 73.51, 45.72, 2.93
2020.00, 0, e5_0, 1.21, 40.62, 74.11, 5.86
2030.00, 0, e6_0, 6.87, 24.34, 72.11, 1.39
2040.00, 0, e9_0, 8.30, 0.87, 49.15, 4.70
2050.00, 0, e12_0, 8.52, 3.53, 17.48, 1.83
2060.00, 0, e15_0, 2.72, 23.54, 0.58, 4.23
2070.00, 0, e18_0, 9.17, 60.43, 6.51, 2.18
2080.00, 0, e20_0, 7.88, 72.17, 22.93, 4.19
2090.00, 0, e2_0, 6.23, 64.56, 61.82, 4.51
2100.00, 0, e4_0, 0.52, 51.80, 71.26, 0.97
2110.00, 0, e7_0, 9.85, 12.22, 65.58, 4.16
2120.00, 0, e10_0, 2.02, -0.43, 44.78, 1.49
2130.00, 0, e12_0, 10.07, 4.18, 16.07, 5.27
2140.00, 0, e16_0, 1.34, 32.73, -1.65, 1.17
2150.00, 0, e17_0, 9.23, 51.15, 1.01, 3.14
2160.00, 0, e0_0, 3.74, 74.31, 40.17, 1.84
2170.00, 0, e1_0, 5.09, 71.11, 51.86, 2.44
2180.00, 0, e5_0, 5.85, 35.97, 74.11, 4.83
2190.00, 0, e7_0, 4.44, 16.78, 68.51, 0.63
2200.00, 0, e10_0, 8.40, -1.34, 38.46, 4.86
2210.00, 0, e13_0, 6.22, 8.65, 10.65, 0.51
2220.00, 0, e16_0, 1.35, 32.74, -1.65, 4.13
2230.00, 0, e19_0, 9.43, 68.00, 14.62, 1.96
2240.00, 0, e21_0, 1.81, 73.62, 27.47, 4.03
2250.00, 0, e3_0, 7.50, 55.17, 69.33, 4.79
2260.00, 0, e4_0, 9.28, 43.37, 73.73, 0.71
2270.00, 0, e8_0, 5.83, 7.58, 60.57, 5.58
2280.00, 0, e11_0, 1.06, -1.48, 34.95, 1.20
2290.00, 0, e12_0, 9.48, 3.93, 16.61, 4.13
2300.00, 0, e17_0, 3.57, 45.71, -0.58, 1.84
2310.00, 0, e18_0, 3.54, 55.69, 3.46, 1.73
2320.00, 0, e0_0, 10.26, 73.38, 46.62, 5.18
2330.00, 0, e2_0, 4.98, 65.38, 60.87, 1.81
2340.00, 0, e5_0, 1.59, 40.24, 74.11, 4.44
2350.00, 0, e8_0, 6.50, 7.13, 60.06, 0.71
2360.00, 0, e9_0, 9.82, 0.24, 47.77, 3.49
2370.00, 0, e14_0, 8.49, 18.89, 2.58, 2.49
2380.00, 0, e15_0, 6.74, 27.40, -0.55, 0.87
2390.00, 0, e19_0, 9.32, 67.93, 14.53, 8.02
2400.00, 0, e21_0, 9.41, 74.71, 35.00, 0.90
2410.00, 0, e1_0, 10.07, 69.05, 56.39, 5.07
2420.00, 0, e6_0, 1.99, 29.03, 73.49, 0.48
2430.00, 0, e7_0, 0.55, 20.04, 70.62, 1.14
2440.00, 0, e11_0, 8.24, -0.45, 27.84, 8.49
