4.000000000000000000e+02,4.003199999999999932e+02,1.876353337693266354e+01,8.357894736842346947e-03
5.000000000000000000e+02,5.003999999999999773e+02,1.852061731654958621e+01,1.060131578947392031e-02
6.000000000000000000e+02,5.993999999999999773e+02,1.842059492365099871e+01,1.278552631578971921e-02
7.000000000000000000e+02,7.034399999999999409e+02,1.818492079234558645e+01,1.510000000000025211e-02
8.000000000000000000e+02,7.963199999999999363e+02,1.797287798693092853e+01,1.746127819548894816e-02
9.000000000000000000e+02,9.021600000000000819e+02,1.779366559299068840e+01,1.977067669172952874e-02
1.000000000000000000e+03,9.997200000000000273e+02,1.758603671254757117e+01,2.217396616541375196e-02
1.100000000000000000e+03,1.096920000000000073e+03,1.731428956387005869e+01,2.465394736842135837e-02
1.200000000000000000e+03,1.196279999999999973e+03,1.695024712803880362e+01,2.716062030075219041e-02
1.300000000000000000e+03,1.301039999999999964e+03,1.665402904168256271e+01,2.960808270676713524e-02
1.400000000000000000e+03,1.396079999999999927e+03,1.625934379466914237e+01,3.210206766917309690e-02
1.500000000000000000e+03,1.500119999999999891e+03,1.602887614700707886e+01,3.466231203007526934e-02
1.600000000000000000e+03,1.600919999999999845e+03,1.531721616928126295e+01,3.727518796992489863e-02
1.700000000000000000e+03,1.678320000000000164e+03,1.397436647073361371e+01,3.975093984962420335e-02
1.800000000000000000e+03,1.704240000000000236e+03,1.252095356429400574e+01,4.126109022556403300e-02
1.900000000000000000e+03,1.712160000000000309e+03,1.056076098828183518e+01,4.193778195488736399e-02
2.000000000000000000e+03,1.722960000000000264e+03,9.360042232211108981e+00,4.234191729323320830e-02
2.100000000000000000e+03,1.703519999999999982e+03,8.232196898443863375e+00,4.213026315789485804e-02
2.200000000000000000e+03,1.718279999999999973e+03,7.515828006336686684e+00,4.236691729323319860e-02
2.300000000000000000e+03,1.711079999999999927e+03,6.628748332890796569e+00,4.230949248120308842e-02
2.400000000000000000e+03,1.699920000000000073e+03,6.268112312510056405e+00,4.230093984962415149e-02
2.500000000000000000e+03,1.706759999999999764e+03,6.022262944111322014e+00,4.271672932330834727e-02
