4.000000000000000000e+02,3.992400000000000091e+02,1.887626051369551661e+01,8.313063909774681681e-03
5.000000000000000000e+02,5.007599999999999341e+02,1.849949268182053430e+01,1.060704887218069312e-02
6.000000000000000000e+02,6.019199999999998454e+02,1.837392023148501963e+01,1.282932330827092973e-02
7.000000000000000000e+02,7.027200000000000273e+02,1.815224439928798006e+01,1.513580827067693632e-02
8.000000000000000000e+02,8.017200000000000273e+02,1.794532359315455494e+01,1.746851503759422330e-02
9.000000000000000000e+02,8.960399999999997362e+02,1.771754625029808494e+01,1.986588345864679500e-02
1.000000000000000000e+03,9.997200000000000273e+02,1.745449396255625274e+01,2.231071428571450993e-02
1.100000000000000000e+03,1.095480000000000018e+03,1.723692569139550201e+01,2.466710526315819482e-02
1.200000000000000000e+03,1.198080000000000155e+03,1.694826163137555497e+01,2.711635338345895138e-02
1.300000000000000000e+03,1.295639999999999873e+03,1.669541274966370992e+01,2.955253759398521196e-02
1.400000000000000000e+03,1.394279999999999973e+03,1.632213872280165390e+01,3.226531954887235099e-02
1.500000000000000000e+03,1.496519999999999982e+03,1.580714957994493020e+01,3.467509398496251144e-02
1.600000000000000000e+03,1.598760000000000218e+03,1.551748441881726848e+01,3.729906015037603301e-02
1.700000000000000000e+03,1.688400000000000091e+03,1.492566750711082335e+01,3.995140977443620289e-02
1.800000000000000000e+03,1.799279999999999973e+03,1.358034949673803915e+01,4.440225563909786649e-02
1.900000000000000000e+03,1.819079999999999927e+03,1.206117965353028154e+01,5.318505639097739074e-02
2.000000000000000000e+03,1.829160000000000309e+03,1.087218514024865534e+01,5.854727443609010484e-02
2.100000000000000000e+03,1.804679999999999836e+03,9.316431916393673518e+00,6.562969924812009359e-02
2.200000000000000000e+03,1.779839999999999691e+03,8.333162985849375204e+00,6.771437969924784528e-02
2.300000000000000000e+03,1.787040000000000191e+03,7.637479997912133278e+00,6.748327067669160351e-02
2.400000000000000000e+03,1.755359999999999900e+03,6.712382038384381744e+00,6.915507518796980280e-02
2.500000000000000000e+03,1.756440000000000055e+03,6.328979148160812862e+00,6.934135338345863431e-02
