4.000000000000000000e+02,4.024799999999999613e+02,1.875833205840761053e+01,8.385996240601744853e-03
5.000000000000000000e+02,5.040000000000000000e+02,1.855227959279115169e+01,1.058721804511303030e-02
6.000000000000000000e+02,6.019199999999999591e+02,1.844338828201221503e+01,1.278430451127844300e-02
7.000000000000000000e+02,7.023600000000000136e+02,1.820154251846587101e+01,1.513129699248145534e-02
8.000000000000000000e+02,8.010000000000000000e+02,1.794696288912931692e+01,1.747998120300774116e-02
9.000000000000000000e+02,8.960399999999997362e+02,1.774744841986232302e+01,1.979577067669193238e-02
1.000000000000000000e+03,9.979200000000000728e+02,1.748556822339742922e+01,2.219276315789496523e-02
1.100000000000000000e+03,1.098720000000000255e+03,1.723511321843395550e+01,2.471719924812060959e-02
1.200000000000000000e+03,1.200960000000000036e+03,1.700617754983786156e+01,2.716071428571461069e-02
1.300000000000000000e+03,1.297799999999999727e+03,1.663573936307888346e+01,2.975855263157920622e-02
1.400000000000000000e+03,1.390680000000000064e+03,1.622465699146474094e+01,3.217866541353400084e-02
1.500000000000000000e+03,1.500119999999999891e+03,1.595454452155598268e+01,3.475657894736851328e-02
1.600000000000000000e+03,1.596240000000000009e+03,1.542864113769468126e+01,3.706296992481211694e-02
1.700000000000000000e+03,1.697400000000000091e+03,1.483721028332887215e+01,3.995667293233091943e-02
1.800000000000000000e+03,1.771559999999999945e+03,1.345651796370115250e+01,4.364266917293253834e-02
1.900000000000000000e+03,1.791720000000000482e+03,1.172429724943471641e+01,4.618806390977473614e-02
2.000000000000000000e+03,1.766519999999999982e+03,1.062904064863080045e+01,4.889727443609053620e-02
2.100000000000000000e+03,1.688039999999999736e+03,9.306574536928533092e+00,5.058937969924840600e-02
2.200000000000000000e+03,1.612439999999999827e+03,7.786935680467930609e+00,4.996231203007567290e-02
2.300000000000000000e+03,1.566360000000000127e+03,6.885570754998102672e+00,4.925639097744420603e-02
2.400000000000000000e+03,1.553400000000000091e+03,6.319906755504425711e+00,4.912725563909846327e-02
2.500000000000000000e+03,1.565279999999999973e+03,6.012324498812223084e+00,4.917960526315857950e-02
