4.000000000000000000e+02,3.988799999999999955e+02,1.876354676889756590e+01,8.353007518797235173e-03
5.000000000000000000e+02,5.025600000000001160e+02,1.850644187047213762e+01,1.060554511278220119e-02
6.000000000000000000e+02,6.029999999999998863e+02,1.837083001972846219e+01,1.281588345864687409e-02
7.000000000000000000e+02,6.980399999999999636e+02,1.815316276538706575e+01,1.515328947368445658e-02
8.000000000000000000e+02,8.035199999999999818e+02,1.797822276643222494e+01,1.744793233082729891e-02
9.000000000000000000e+02,9.014400000000001683e+02,1.771648302800521435e+01,1.982406015037612920e-02
1.000000000000000000e+03,9.953999999999998636e+02,1.745840922484773827e+01,2.226625939849645117e-02
1.100000000000000000e+03,1.098000000000000000e+03,1.725444811788775112e+01,2.470131578947398765e-02
1.200000000000000000e+03,1.203840000000000146e+03,1.692792045888433350e+01,2.716757518797023249e-02
1.300000000000000000e+03,1.294199999999999818e+03,1.669839357564287852e+01,2.962171052631603491e-02
1.400000000000000000e+03,1.398240000000000009e+03,1.633918484804420856e+01,3.220366541353400502e-02
1.500000000000000000e+03,1.497959999999999809e+03,1.588022800910605348e+01,3.469577067669182835e-02
1.600000000000000000e+03,1.591559999999999945e+03,1.536874943992551401e+01,3.719840225563918190e-02
1.700000000000000000e+03,1.699200000000000045e+03,1.472814393880410044e+01,3.984915413533842571e-02
1.800000000000000000e+03,1.765440000000000055e+03,1.390146652144505701e+01,4.361137218045128827e-02
1.900000000000000000e+03,1.834560000000000628e+03,1.248443593536078033e+01,4.620178571428595199e-02
2.000000000000000000e+03,1.784879999999999882e+03,1.016742081323166857e+01,4.875488721804556447e-02
2.100000000000000000e+03,1.761480000000000246e+03,8.993685045459166361e+00,4.978167293233107943e-02
2.200000000000000000e+03,1.703519999999999754e+03,7.870316762731612847e+00,4.984436090225591309e-02
2.300000000000000000e+03,1.705319999999999709e+03,7.121742285916988990e+00,4.995375939849648617e-02
2.400000000000000000e+03,1.715400000000000091e+03,6.454845027976772620e+00,5.035375939849658089e-02
2.500000000000000000e+03,1.715039999999999736e+03,6.052273980079863058e+00,5.155582706766950046e-02
