4.000000000000000000e+02,4.010399999999999636e+02,1.875167633541314771e+01,8.370770676691971154e-03
5.000000000000000000e+02,5.011199999999998909e+02,1.854580917005148777e+01,1.061719924812054919e-02
6.000000000000000000e+02,6.004799999999997908e+02,1.841038466266433105e+01,1.277631578947393057e-02
7.000000000000000000e+02,7.016400000000001000e+02,1.811805041431973962e+01,1.516531954887242670e-02
8.000000000000000000e+02,8.056800000000000637e+02,1.788279708672426693e+01,1.749783834586490089e-02
9.000000000000000000e+02,8.996400000000001000e+02,1.769027218052964301e+01,1.987105263157914678e-02
1.000000000000000000e+03,1.001159999999999854e+03,1.747906230566871244e+01,2.228684210526337556e-02
1.100000000000000000e+03,1.101960000000000264e+03,1.728441998056940676e+01,2.467406015037623690e-02
1.200000000000000000e+03,1.197360000000000127e+03,1.697091876781092878e+01,2.717368421052661007e-02
1.300000000000000000e+03,1.297439999999999827e+03,1.668408803287137943e+01,2.969699248120324930e-02
1.400000000000000000e+03,1.398239999999999782e+03,1.629660851755089368e+01,3.223712406015051546e-02
1.500000000000000000e+03,1.494360000000000127e+03,1.592667589694921126e+01,3.468862781954897001e-02
1.600000000000000000e+03,1.595519999999999982e+03,1.543563926109728612e+01,3.749793233082716198e-02
1.700000000000000000e+03,1.699200000000000045e+03,1.474131557395737602e+01,3.979248120300758751e-02
1.800000000000000000e+03,1.773720000000000027e+03,1.342612408068697327e+01,4.311015037594003591e-02
1.900000000000000000e+03,1.793519999999999982e+03,1.222147753515260682e+01,4.668862781954911945e-02
2.000000000000000000e+03,1.781640000000000100e+03,1.041708056681642702e+01,4.784736842105297150e-02
2.100000000000000000e+03,1.731239999999999782e+03,8.855128341700911676e+00,4.896315789473724284e-02
2.200000000000000000e+03,1.716480000000000018e+03,7.960312652164683200e+00,4.940911654135378417e-02
2.300000000000000000e+03,1.679759999999999764e+03,7.173661120942805169e+00,4.962490601503798809e-02
2.400000000000000000e+03,1.690200000000000045e+03,6.453968477590380282e+00,4.885253759398553580e-02
2.500000000000000000e+03,1.674359999999999900e+03,6.282299721304481999e+00,4.935780075188019034e-02
