4.000000000000000000e+02,4.006799999999999500e+02,1.874589979448792221e+01,8.360714285714530153e-03
5.000000000000000000e+02,5.047200000000000841e+02,1.855661342460960483e+01,1.058703007518821404e-02
6.000000000000000000e+02,6.037200000000000273e+02,1.836124043429741448e+01,1.284398496240626332e-02
7.000000000000000000e+02,7.012799999999999727e+02,1.817230296695645464e+01,1.513421052631603800e-02
8.000000000000000000e+02,7.984800000000000182e+02,1.794271722411222925e+01,1.750874060150398731e-02
9.000000000000000000e+02,8.992800000000000864e+02,1.771625773474984555e+01,1.986137218045130187e-02
1.000000000000000000e+03,1.001880000000000109e+03,1.746914522307887552e+01,2.226240601503781669e-02
1.100000000000000000e+03,1.100159999999999854e+03,1.728302390027039337e+01,2.460996240601535587e-02
1.200000000000000000e+03,1.194839999999999918e+03,1.699252143047372954e+01,2.715545112781988374e-02
1.300000000000000000e+03,1.296720000000000027e+03,1.667800534236334187e+01,2.963045112781979504e-02
1.400000000000000000e+03,1.397879999999999654e+03,1.626944873354771559e+01,3.205780075187986133e-02
1.500000000000000000e+03,1.497960000000000036e+03,1.570030181964240334e+01,3.466701127819557526e-02
1.600000000000000000e+03,1.597680000000000064e+03,1.477418652289194512e+01,3.721109022556398638e-02
1.700000000000000000e+03,1.632599999999999909e+03,1.343701352350735334e+01,3.891625939849634869e-02
1.800000000000000000e+03,1.634039999999999964e+03,1.173881633187257378e+01,3.991813909774451219e-02
1.900000000000000000e+03,1.585799999999999955e+03,1.008326003322045494e+01,3.991296992481230266e-02
2.000000000000000000e+03,1.578960000000000264e+03,8.855458515180625767e+00,4.013740601503785338e-02
2.100000000000000000e+03,1.565280000000000200e+03,8.055895700053980590e+00,4.023204887218076453e-02
2.200000000000000000e+03,1.550519999999999982e+03,7.235079658254500501e+00,4.018016917293265600e-02
2.300000000000000000e+03,1.526400000000000091e+03,6.594095774990091918e+00,4.011672932330860586e-02
2.400000000000000000e+03,1.515600000000000136e+03,6.039469018820526891e+00,4.021616541353420504e-02
2.500000000000000000e+03,1.550160000000000082e+03,5.873761441332736588e+00,4.061212406015070331e-02
