4.000000000000000000e+02,4.021199999999999477e+02,1.875634455503495346e+01,8.360432330827319639e-03
5.000000000000000000e+02,5.021999999999999886e+02,1.860332490190812038e+01,1.057218045112807113e-02
6.000000000000000000e+02,6.015600000000000591e+02,1.839368674627190003e+01,1.281221804511302811e-02
7.000000000000000000e+02,7.009199999999999591e+02,1.819593178884400331e+01,1.512716165413559299e-02
8.000000000000000000e+02,8.017200000000000273e+02,1.789174859173257559e+01,1.749915413533856615e-02
9.000000000000000000e+02,9.000000000000000000e+02,1.774648685819229499e+01,1.982875939849643859e-02
1.000000000000000000e+03,1.000439999999999941e+03,1.753316075716426781e+01,2.227894736842127646e-02
1.100000000000000000e+03,1.099079999999999927e+03,1.719920438666692064e+01,2.469934210526344640e-02
1.200000000000000000e+03,1.195559999999999945e+03,1.692185318685682560e+01,2.713129699248153018e-02
1.300000000000000000e+03,1.306080000000000155e+03,1.663696028608471877e+01,2.969125939849649037e-02
1.400000000000000000e+03,1.394639999999999873e+03,1.632408615978081912e+01,3.211795112781973272e-02
1.500000000000000000e+03,1.501200000000000273e+03,1.588766375875492542e+01,3.466503759398507911e-02
1.600000000000000000e+03,1.594799999999999727e+03,1.541196612531567567e+01,3.714548872180460648e-02
1.700000000000000000e+03,1.685159999999999854e+03,1.456972519794731546e+01,3.977800751879707192e-02
1.800000000000000000e+03,1.738799999999999727e+03,1.290051957653503045e+01,4.381015037594003514e-02
1.900000000000000000e+03,1.783799999999999955e+03,1.184885125915367610e+01,4.483223684210559112e-02
2.000000000000000000e+03,1.770840000000000146e+03,1.033769112912468735e+01,4.776776315789505595e-02
2.100000000000000000e+03,1.744560000000000173e+03,8.968045654458505211e+00,4.822001879699287091e-02
2.200000000000000000e+03,1.696320000000000164e+03,8.248867766718737116e+00,4.938627819548909587e-02
2.300000000000000000e+03,1.647720000000000027e+03,7.115977864747947024e+00,4.963505639097791355e-02
2.400000000000000000e+03,1.650240000000000236e+03,6.695979952558774428e+00,4.955404135338402349e-02
2.500000000000000000e+03,1.559160000000000082e+03,5.925729701420782369e+00,5.064050751879765888e-02
