4.000000000000000000e+02,4.003199999999999363e+02,1.878421014182355009e+01,8.361842105263406905e-03
5.000000000000000000e+02,5.007599999999999341e+02,1.862989673048728179e+01,1.055592105263182534e-02
6.000000000000000000e+02,6.011999999999999318e+02,1.844214228880216311e+01,1.275921052631602201e-02
7.000000000000000000e+02,7.005599999999999454e+02,1.818945155482654741e+01,1.512847744360926693e-02
8.000000000000000000e+02,8.010000000000002274e+02,1.794077335153965436e+01,1.749407894736864505e-02
9.000000000000000000e+02,8.985600000000000591e+02,1.775337441335626210e+01,1.979934210526336155e-02
1.000000000000000000e+03,1.000799999999999955e+03,1.752258400027368879e+01,2.226851503759420120e-02
1.100000000000000000e+03,1.096200000000000273e+03,1.724436465255784867e+01,2.471146616541385066e-02
1.200000000000000000e+03,1.199880000000000109e+03,1.688951728880768499e+01,2.714755639097777423e-02
1.300000000000000000e+03,1.297799999999999727e+03,1.666567774395288382e+01,2.961428571428597126e-02
1.400000000000000000e+03,1.394639999999999873e+03,1.627870912146714844e+01,3.220103383458662594e-02
1.500000000000000000e+03,1.501559999999999945e+03,1.587254195917346777e+01,3.469238721804521197e-02
1.600000000000000000e+03,1.600919999999999845e+03,1.548496590215486712e+01,3.741259398496249444e-02
1.700000000000000000e+03,1.691639999999999873e+03,1.471733449372026392e+01,3.990892857142863681e-02
1.800000000000000000e+03,1.774079999999999927e+03,1.363772239229532701e+01,4.609934210526316078e-02
1.900000000000000000e+03,1.824840000000000146e+03,1.231562914134997655e+01,5.074116541353385079e-02
2.000000000000000000e+03,1.792439999999999827e+03,1.016776307884271446e+01,6.046193609022541132e-02
2.100000000000000000e+03,1.821599999999999682e+03,9.561622871187523742e+00,5.981353383458641593e-02
2.200000000000000000e+03,1.748160000000000309e+03,8.201265472034297233e+00,6.287631578947366906e-02
2.300000000000000000e+03,1.737720000000000027e+03,7.326432042783027399e+00,6.259285714285731106e-02
2.400000000000000000e+03,1.749960000000000264e+03,6.831191867976552423e+00,6.234116541353403734e-02
2.500000000000000000e+03,1.670399999999999636e+03,6.088335238610458333e+00,6.348881578947393467e-02
