4.000000000000000000e+02,4.017599999999999341e+02,1.872609888510471166e+01,8.370206766917534513e-03
5.000000000000000000e+02,5.018399999999999750e+02,1.849579222901104814e+01,1.061221804511302755e-02
6.000000000000000000e+02,6.019199999999998454e+02,1.837619398430251039e+01,1.280357142857167438e-02
7.000000000000000000e+02,7.023600000000001273e+02,1.817226317273755853e+01,1.513261278195514314e-02
8.000000000000000000e+02,7.992000000000000455e+02,1.799667507481947482e+01,1.743778195488746713e-02
9.000000000000000000e+02,8.985600000000000591e+02,1.775654549177603414e+01,1.979135338345885259e-02
1.000000000000000000e+03,9.968399999999998045e+02,1.747803424668115824e+01,2.225394736842129656e-02
1.100000000000000000e+03,1.096199999999999818e+03,1.730131688092746245e+01,2.458449248120330582e-02
1.200000000000000000e+03,1.204559999999999945e+03,1.692744122619564706e+01,2.721503759398529593e-02
1.300000000000000000e+03,1.304639999999999873e+03,1.666223692185261740e+01,2.959530075187994866e-02
1.400000000000000000e+03,1.400760000000000218e+03,1.638039630785339895e+01,3.215949248120318626e-02
1.500000000000000000e+03,1.494000000000000227e+03,1.596412512754066348e+01,3.467669172932341670e-02
1.600000000000000000e+03,1.596600000000000136e+03,1.546224918575236806e+01,3.722293233082717145e-02
1.700000000000000000e+03,1.692000000000000000e+03,1.462686205217116253e+01,3.979859022556397896e-02
1.800000000000000000e+03,1.783799999999999955e+03,1.374862216215938915e+01,4.672593984962405966e-02
1.900000000000000000e+03,1.799640000000000100e+03,1.190157768752465195e+01,5.722368421052616977e-02
2.000000000000000000e+03,1.838519999999999982e+03,1.073434066640497520e+01,5.953157894736823413e-02
2.100000000000000000e+03,1.805039999999999736e+03,9.669271177062549683e+00,6.796691729323288411e-02
2.200000000000000000e+03,1.845360000000000127e+03,8.551970762415184169e+00,6.953261278195471684e-02
2.300000000000000000e+03,1.790279999999999973e+03,7.408231072338667289e+00,7.361701127819517132e-02
2.400000000000000000e+03,1.814759999999999764e+03,6.971976801509133459e+00,7.322293233082667607e-02
2.500000000000000000e+03,1.804679999999999836e+03,6.430620209565988787e+00,7.238439849624042632e-02
