4.000000000000000000e+02,4.006799999999999500e+02,1.870671944945316767e+01,8.395018796992729376e-03
5.000000000000000000e+02,5.000400000000000773e+02,1.858084211613218173e+01,1.056917293233106993e-02
6.000000000000000000e+02,6.033599999999999000e+02,1.828247501771278749e+01,1.287255639097769321e-02
7.000000000000000000e+02,6.991200000000001182e+02,1.815607129718088686e+01,1.515000000000024660e-02
8.000000000000000000e+02,8.017199999999999136e+02,1.800018813964922870e+01,1.744567669172955929e-02
9.000000000000000000e+02,8.992799999999999727e+02,1.773897450255175556e+01,1.982575187969943392e-02
1.000000000000000000e+03,9.972000000000001592e+02,1.745188998014535642e+01,2.229125939849648658e-02
1.100000000000000000e+03,1.101240000000000236e+03,1.718648168467550974e+01,2.473843984962436141e-02
1.200000000000000000e+03,1.201320000000000164e+03,1.697144680975832642e+01,2.710723684210557954e-02
1.300000000000000000e+03,1.296720000000000027e+03,1.672046498285415339e+01,2.966409774436114602e-02
1.400000000000000000e+03,1.397160000000000082e+03,1.635780759062232548e+01,3.216390977443623483e-02
1.500000000000000000e+03,1.494000000000000000e+03,1.588407023761986991e+01,3.473956766917303540e-02
1.600000000000000000e+03,1.589759999999999991e+03,1.535868221119854660e+01,3.738317669172939312e-02
1.700000000000000000e+03,1.692720000000000027e+03,1.485221661690497719e+01,3.991109022556395963e-02
1.800000000000000000e+03,1.782720000000000027e+03,1.356746543656338488e+01,4.376118421052651447e-02
1.900000000000000000e+03,1.807200000000000045e+03,1.249027904015565404e+01,4.848928571428581108e-02
2.000000000000000000e+03,1.863720000000000027e+03,1.072928452064778782e+01,4.940986842105297983e-02
2.100000000000000000e+03,1.787040000000000191e+03,9.117004537671247633e+00,5.321062030075222188e-02
2.200000000000000000e+03,1.717200000000000045e+03,8.294690580745905706e+00,5.300733082706795413e-02
2.300000000000000000e+03,1.779480000000000018e+03,7.301133059537369796e+00,5.423016917293277395e-02
2.400000000000000000e+03,1.725839999999999691e+03,6.543347981145248404e+00,5.509041353383492545e-02
2.500000000000000000e+03,1.774079999999999927e+03,6.097862816402522590e+00,5.554295112782003940e-02
