0.00, 0, e0_0, 4.10, 96.54, 51.55, 0.00
10.00, 0, e1_0, 5.96, 92.59, 66.81, 1.56
20.00, 0, e2_0, 7.87, 84.01, 80.10, 1.61
30.00, 0, e3_0, 11.38, 70.34, 90.88, 1.90
40.00, 0, e5_0, 0.42, 54.14, 96.17, 1.60
50.00, 0, e6_0, 2.31, 38.27, 95.46, 1.91
60.00, 0, e7_0, 5.90, 22.06, 88.88, 1.85
70.00, 0, e8_0, 9.07, 9.29, 77.57, 1.55
80.00, 0, e9_0, 11.69, 1.23, 63.12, 1.66
90.00, 0, e11_0, 1.65, -1.39, 45.39, 1.71
100.00, 0, e12_0, 4.36, 2.25, 29.16, 1.70
110.00, 0, e13_0, 6.41, 10.53, 15.52, 1.36
120.00, 0, e14_0, 8.73, 22.93, 5.08, 1.72
130.00, 0, e15_0, 11.05, 38.06, -0.87, 1.31
140.00, 0, e17_0, 1.41, 56.37, -1.19, 1.90
150.00, 0, e18_0, 5.33, 72.96, 5.33, 1.59
160.00, 0, e19_0, 7.47, 85.16, 15.74, 1.55
170.00, 0, e20_0, 10.13, 93.62, 29.98, 1.57
180.00, 0, e21_0, 13.22, 97.08, 46.66, 1.94
190.00, 0, e1_0, 2.24, 94.13, 63.43, 1.25
200.00, 0, e2_0, 4.00, 86.55, 77.18, 1.72
210.00, 0, e3_0, 6.58, 74.38, 88.28, 1.28
220.00, 0, e4_0, 10.39, 58.07, 95.21, 1.93
230.00, 0, e5_0, 13.06, 41.48, 96.17, 1.25
240.00, 0, e7_0, 2.77, 24.70, 90.58, 1.62
250.00, 0, e8_0, 5.76, 11.46, 80.07, 1.74
260.00, 0, e9_0, 8.47, 2.57, 66.05, 1.72
270.00, 0, e10_0, 10.65, -1.21, 50.40, 1.51
280.00, 0, e11_0, 13.29, 0.27, 33.87, 1.81
290.00, 0, e13_0, 1.18, 7.10, 19.48, 1.30
300.00, 0, e14_0, 3.30, 18.36, 8.01, 1.77
310.00, 0, e15_0, 4.99, 32.24, 0.84, 1.33
320.00, 0, e16_0, 7.00, 47.95, -1.65, 1.51
330.00, 0, e17_0, 8.61, 63.28, 0.85, 1.68
340.00, 0, e18_0, 11.59, 78.23, 8.71, 1.91
350.00, 0, e20_0, 0.99, 89.83, 21.66, 1.70
360.00, 0, e21_0, 4.26, 95.80, 37.78, 1.34
370.00, 0, e0_0, 6.15, 96.25, 53.58, 1.29
380.00, 0, e1_0, 7.91, 91.78, 68.59, 1.63
390.00, 0, e2_0, 11.09, 81.90, 82.54, 1.37
400.00, 0, e4_0, 0.80, 67.28, 92.50, 1.87
410.00, 0, e5_0, 3.96, 50.59, 96.17, 1.38
420.00, 0, e6_0, 6.18, 34.56, 94.36, 1.38
430.00, 0, e7_0, 8.50, 19.87, 87.48, 1.73
440.00, 0, e8_0, 11.21, 7.89, 75.95, 1.43
450.00, 0, e10_0, 0.07, 0.30, 60.88, 1.99
460.00, 0, e11_0, 2.80, -1.23, 44.25, 1.29
470.00, 0, e12_0, 5.69, 2.80, 27.95, 1.79
480.00, 0, e13_0, 7.95, 11.54, 14.35, 1.53
490.00, 0, e14_0, 10.30, 24.25, 4.23, 1.51
500.00, 0, e15_0, 12.56, 39.51, -1.30, 1.40
510.00, 0, e17_0, 1.17, 56.13, -1.26, 1.73
520.00, 0, e18_0, 3.56, 71.47, 4.37, 1.31
530.00, 0, e19_0, 6.54, 84.55, 15.04, 1.54
540.00, 0, e20_0, 9.28, 93.27, 29.21, 1.71
550.00, 0, e21_0, 11.26, 96.80, 44.73, 1.59
560.00, 0, e0_0, 13.07, 95.26, 60.43, 1.35
570.00, 0, e2_0, 1.98, 87.87, 75.65, 1.98
580.00, 0, e3_0, 5.78, 75.06, 87.85, 1.80
590.00, 0, e4_0, 8.55, 59.84, 94.69, 1.47
600.00, 0, e5_0, 9.90, 44.65, 96.17, 1.39
610.00, 0, e6_0, 11.55, 29.40, 92.84, 1.34
620.00, 0, e8_0, 0.19, 15.12, 84.29, 1.56
630.00, 0, e9_0, 2.49, 5.05, 71.50, 1.56
640.00, 0, e10_0, 4.72, -0.36, 56.27, 1.68
650.00, 0, e11_0, 7.33, -0.58, 39.77, 1.53
660.00, 0, e12_0, 10.76, 4.91, 23.34, 1.72
670.00, 0, e14_0, 0.74, 16.20, 9.40, 1.76
680.00, 0, e15_0, 3.03, 30.36, 1.39, 1.81
690.00, 0, e16_0, 5.63, 46.57, -1.65, 1.46
700.00, 0, e17_0, 8.86, 63.52, 0.92, 1.43
710.00, 0, e18_0, 10.97, 77.71, 8.38, 1.96
720.00, 0, e19_0, 12.96, 88.76, 19.90, 1.93
730.00, 0, e21_0, 1.30, 95.38, 34.85, 1.39
740.00, 0, e0_0, 3.69, 96.60, 51.14, 1.61
750.00, 0, e1_0, 6.00, 92.57, 66.85, 1.67
760.00, 0, e2_0, 8.13, 83.84, 80.30, 1.44
770.00, 0, e3_0, 10.65, 70.95, 90.48, 1.98
780.00, 0, e5_0, 0.29, 54.27, 96.17, 1.71
790.00, 0, e6_0, 2.69, 37.91, 95.35, 1.88
800.00, 0, e7_0, 4.85, 22.95, 89.46, 1.90
810.00, 0, e8_0, 7.68, 10.21, 78.62, 1.89
820.00, 0, e9_0, 10.11, 1.88, 64.55, 1.40
830.00, 0, e10_0, 12.60, -1.49, 48.47, 1.50
840.00, 0, e12_0, 2.65, 1.54, 30.72, 2.00
850.00, 0, e13_0, 5.89, 10.19, 15.92, 1.95
860.00, 0, e14_0, 9.30, 23.41, 4.77, 1.72
870.00, 0, e15_0, 10.35, 37.39, -0.68, 1.48
880.00, 0, e16_0, 13.06, 54.02, -1.65, 1.73
890.00, 0, e18_0, 1.78, 69.97, 3.40, 1.78
900.00, 0, e19_0, 4.84, 83.43, 13.75, 1.63
910.00, 0, e20_0, 7.74, 92.63, 27.81, 1.34
920.00, 0, e21_0, 10.61, 96.71, 44.08, 1.69
930.00, 0, e0_0, 13.23, 95.24, 60.59, 1.84
940.00, 0, e2_0, 2.57, 87.48, 76.10, 1.82
950.00, 0, e3_0, 3.52, 76.96, 86.63, 1.60
960.00, 0, e4_0, 5.89, 62.40, 93.93, 1.54
970.00, 0, e5_0, 7.82, 46.73, 96.17, 1.62
980.00, 0, e6_0, 9.99, 30.90, 93.29, 1.80
990.00, 0, e7_0, 13.32, 15.82, 84.87, 1.76
1000.00, 0, e9_0, 2.83, 4.91, 71.18, 1.29
1010.00, 0, e10_0, 4.75, -0.37, 56.25, 1.53
1020.00, 0, e11_0, 7.09, -0.62, 40.00, 1.33
1030.00, 0, e12_0, 10.26, 4.70, 23.79, 1.28
1040.00, 0, e13_0, 12.66, 14.63, 10.79, 1.26
1050.00, 0, e15_0, 1.87, 29.24, 1.72, 1.67
1060.00, 0, e16_0, 3.54, 44.49, -1.65, 1.36
1070.00, 0, e17_0, 6.28, 61.04, 0.19, 1.54
1080.00, 0, e18_0, 8.35, 75.50, 6.96, 1.37
1090.00, 0, e19_0, 9.96, 86.79, 17.62, 1.87
1100.00, 0, e20_0, 12.72, 94.70, 32.34, 1.28
1110.00, 0, e0_0, 1.81, 96.87, 49.28, 1.67
1120.00, 0, e1_0, 6.04, 92.55, 66.89, 1.55
1130.00, 0, e2_0, 9.27, 83.09, 81.16, 1.73
1140.00, 0, e3_0, 12.71, 69.22, 91.60, 1.87
1150.00, 0, e5_0, 2.01, 52.55, 96.17, 1.40
1160.00, 0, e6_0, 3.89, 36.75, 95.01, 1.68
1170.00, 0, e7_0, 6.61, 21.47, 88.50, 1.62
1180.00, 0, e8_0, 8.78, 9.48, 77.79, 1.50
1190.00, 0, e9_0, 11.09, 1.48, 63.67, 1.66
1200.00, 0, e10_0, 13.18, -1.57, 47.90, 1.86
1210.00, 0, e12_0, 1.75, 1.17, 31.53, 1.85
1220.00, 0, e13_0, 4.72, 9.43, 16.80, 1.50
1230.00, 0, e14_0, 7.52, 21.91, 5.73, 1.70
1240.00, 0, e15_0, 10.24, 37.28, -0.64, 1.76
1250.00, 0, e16_0, 12.23, 53.19, -1.65, 1.61
1260.00, 0, e18_0, 0.65, 69.02, 2.79, 1.29
1270.00, 0, e19_0, 3.71, 82.70, 12.90, 1.92
1280.00, 0, e20_0, 6.89, 92.28, 27.03, 1.93
1290.00, 0, e21_0, 10.72, 96.72, 44.19, 1.83
1300.00, 0, e0_0, 13.45, 95.21, 60.82, 1.29
1310.00, 0, e2_0, 1.15, 88.42, 75.02, 1.60
1320.00, 0, e3_0, 3.94, 76.60, 86.85, 1.90
1330.00, 0, e4_0, 5.53, 62.74, 93.83, 1.64
1340.00, 0, e5_0, 7.42, 47.13, 96.17, 1.27
1350.00, 0, e6_0, 8.83, 32.01, 93.61, 1.31
1360.00, 0, e7_0, 11.50, 17.34, 85.85, 1.28
1370.00, 0, e9_0, 0.84, 5.73, 73.00, 1.44
1380.00, 0, e10_0, 3.93, -0.25, 57.06, 1.47
1390.00, 0, e11_0, 6.46, -0.71, 40.63, 1.58
1400.00, 0, e12_0, 10.19, 4.67, 23.86, 1.92
1410.00, 0, e14_0, 0.00, 15.58, 9.80, 1.98
1420.00, 0, e15_0, 2.92, 30.25, 1.42, 1.49
1430.00, 0, e16_0, 6.20, 47.15, -1.65, 1.90
1440.00, 0, e17_0, 8.11, 62.80, 0.70, 1.27
1450.00, 0, e18_0, 11.60, 78.24, 8.72, 1.67
1460.00, 0, e20_0, 2.22, 90.34, 22.78, 1.76
1470.00, 0, e21_0, 4.44, 95.82, 37.96, 1.26
1480.00, 0, e0_0, 5.78, 96.31, 53.21, 1.97
1490.00, 0, e1_0, 9.00, 91.32, 69.59, 1.84
1500.00, 0, e2_0, 11.49, 81.64, 82.84, 1.48
1510.00, 0, e4_0, 1.22, 66.88, 92.62, 1.55
1520.00, 0, e5_0, 3.44, 51.12, 96.17, 1.61
1530.00, 0, e6_0, 6.74, 34.02, 94.20, 1.95
1540.00, 0, e7_0, 9.05, 19.41, 87.18, 1.52
1550.00, 0, e8_0, 11.54, 7.67, 75.70, 1.44
1560.00, 0, e9_0, 13.01, 0.68, 61.92, 1.65
1570.00, 0, e11_0, 2.39, -1.29, 44.66, 1.91
1580.00, 0, e12_0, 5.63, 2.78, 28.01, 1.99
1590.00, 0, e13_0, 8.16, 11.68, 14.19, 1.67
1600.00, 0, e14_0, 10.85, 24.72, 3.93, 1.67
1610.00, 0, e16_0, 0.81, 41.75, -1.65, 1.93
1620.00, 0, e17_0, 3.54, 58.41, -0.59, 1.88
1630.00, 0, e18_0, 5.52, 73.12, 5.43, 1.98
1640.00, 0, e19_0, 8.88, 86.08, 16.81, 1.94
1650.00, 0, e20_0, 12.60, 94.65, 32.23, 1.69
1660.00, 0, e0_0, 2.43, 96.78, 49.90, 1.99
1670.00, 0, e1_0, 5.49, 92.78, 66.39, 1.83
1680.00, 0, e2_0, 7.79, 84.06, 80.05, 1.41
1690.00, 0, e3_0, 10.65, 70.96, 90.48, 1.55
1700.00, 0, e4_0, 13.17, 55.41, 95.99, 1.68
1710.00, 0, e6_0, 3.03, 37.58, 95.25, 1.96
1720.00, 0, e7_0, 7.36, 20.84, 88.10, 1.79
1730.00, 0, e8_0, 9.23, 9.19, 77.45, 2.00
1740.00, 0, e9_0, 12.57, 0.86, 62.32, 1.44
1750.00, 0, e11_0, 1.82, -1.37, 45.23, 1.61
1760.00, 0, e12_0, 3.78, 2.01, 29.69, 1.80
0.00, 1, e1_0, 4.10, 93.36, 65.12, 0.00
10.00, 1, e2_0, 6.34, 85.01, 78.95, 1.60
20.00, 1, e3_0, 9.95, 71.54, 90.11, 1.85
30.00, 1, e5_0, 0.20, 54.36, 96.17, 1.49
40.00, 1, e6_0, 2.58, 38.01, 95.38, 1.45
50.00, 1, e7_0, 5.29, 22.58, 89.22, 1.54
60.00, 1, e8_0, 6.57, 10.93, 79.46, 1.44
70.00, 1, e9_0, 10.63, 1.67, 64.08, 1.60
80.00, 1, e11_0, 1.09, -1.47, 45.95, 1.53
90.00, 1, e12_0, 2.26, 1.38, 31.07, 1.39
100.00, 1, e13_0, 4.97, 9.59, 16.61, 1.34
110.00, 1, e14_0, 8.27, 22.55, 5.32, 1.80
120.00, 1, e15_0, 10.00, 37.06, -0.58, 1.87
130.00, 1, e16_0, 12.84, 53.80, -1.65, 1.76
140.00, 1, e18_0, 2.42, 70.50, 3.75, 1.32
150.00, 1, e19_0, 5.83, 84.09, 14.50, 1.95
160.00, 1, e20_0, 9.90, 93.53, 29.77, 1.77
170.00, 1, e21_0, 10.92, 96.75, 44.38, 1.27
180.00, 1, e1_0, 0.96, 94.66, 62.26, 1.64
190.00, 1, e2_0, 2.87, 87.29, 76.32, 1.74
200.00, 1, e3_0, 5.25, 75.50, 87.56, 1.62
210.00, 1, e4_0, 8.04, 60.33, 94.54, 1.61
220.00, 1, e5_0, 10.26, 44.28, 96.17, 1.50
230.00, 1, e6_0, 13.46, 27.56, 92.30, 1.53
240.00, 1, e8_0, 2.72, 13.46, 82.37, 1.83
250.00, 1, e9_0, 3.65, 4.56, 70.44, 1.83
260.00, 1, e10_0, 5.49, -0.47, 55.52, 1.28
270.00, 1, e11_0, 8.91, -0.36, 38.21, 1.52
280.00, 1, e12_0, 11.94, 5.40, 22.26, 1.77
290.00, 1, e14_0, 0.84, 16.29, 9.34, 1.92
300.00, 1, e15_0, 1.86, 29.24, 1.72, 1.48
310.00, 1, e16_0, 4.77, 45.72, -1.65, 1.48
320.00, 1, e17_0, 6.33, 61.09, 0.20, 1.63
330.00, 1, e18_0, 9.69, 76.63, 7.68, 1.60
340.00, 1, e19_0, 12.69, 88.58, 19.69, 1.44
350.00, 1, e21_0, 2.44, 95.54, 35.99, 1.87
360.00, 1, e0_0, 6.25, 96.24, 53.68, 1.95
370.00, 1, e1_0, 8.79, 91.41, 69.39, 1.74
380.00, 1, e2_0, 11.63, 81.55, 82.94, 1.95
390.00, 1, e4_0, 1.37, 66.74, 92.66, 1.79
400.00, 1, e5_0, 5.44, 49.11, 96.17, 1.75
410.00, 1, e6_0, 6.78, 33.98, 94.19, 1.75
420.00, 1, e7_0, 8.35, 20.00, 87.56, 1.58
430.00, 1, e8_0, 11.32, 7.82, 75.87, 1.65
440.00, 1, e9_0, 12.78, 0.78, 62.13, 1.51
450.00, 1, e11_0, 1.09, -1.47, 45.95, 1.98
460.00, 1, e12_0, 4.20, 2.18, 29.31, 1.40
470.00, 1, e13_0, 7.62, 11.33, 14.60, 1.44
480.00, 1, e14_0, 9.71, 23.76, 4.54, 1.25
490.00, 1, e15_0, 11.57, 38.56, -1.02, 1.98
500.00, 1, e17_0, 1.08, 56.05, -1.28, 1.93
510.00, 1, e18_0, 3.13, 71.10, 4.13, 1.55
520.00, 1, e19_0, 5.90, 84.13, 14.55, 1.93
530.00, 1, e20_0, 7.22, 92.42, 27.33, 1.88
540.00, 1, e21_0, 8.63, 96.42, 42.12, 1.58
550.00, 1, e0_0, 11.91, 95.43, 59.29, 1.27
560.00, 1, e2_0, 0.08, 89.12, 74.21, 1.34
570.00, 1, e3_0, 2.00, 78.23, 85.80, 1.65
580.00, 1, e4_0, 4.09, 64.12, 93.43, 1.55
590.00, 1, e5_0, 5.96, 48.59, 96.17, 0.79
600.00, 1, e6_0, 9.16, 31.69, 93.52, 1.92
610.00, 1, e7_0, 11.05, 17.73, 86.10, 1.87
620.00, 1, e8_0, 12.90, 6.79, 74.68, 1.60
630.00, 1, e10_0, 2.17, 0.00, 58.80, 1.94
640.00, 1, e11_0, 4.48, -0.99, 42.59, 1.27
650.00, 1, e12_0, 5.96, 2.91, 27.70, 1.44
660.00, 1, e13_0, 9.17, 12.34, 13.44, 1.97
670.00, 1, e14_0, 11.15, 24.97, 3.77, 1.74
680.00, 1, e15_0, 12.67, 39.62, -1.33, 1.12
690.00, 1, e17_0, 0.87, 55.84, -1.34, 1.78
700.00, 1, e18_0, 3.76, 71.63, 4.47, 1.56
710.00, 1, e19_0, 6.07, 84.24, 14.68, 1.52
720.00, 1, e20_0, 8.05, 92.76, 28.09, 1.80
730.00, 1, e21_0, 10.09, 96.63, 43.57, 1.65
740.00, 1, e0_0, 12.65, 95.32, 60.02, 1.22
750.00, 1, e2_0, 1.65, 88.09, 75.40, 1.75
760.00, 1, e3_0, 5.27, 75.49, 87.57, 1.94
770.00, 1, e4_0, 6.97, 61.36, 94.24, 1.82
780.00, 1, e5_0, 8.78, 45.77, 96.17, 1.41
790.00, 1, e6_0, 11.34, 29.60, 92.90, 1.69
800.00, 1, e8_0, 0.41, 14.97, 84.12, 1.63
810.00, 1, e9_0, 2.23, 5.16, 71.73, 1.34
820.00, 1, e10_0, 4.92, -0.39, 56.07, 1.49
830.00, 1, e11_0, 8.61, -0.40, 38.50, 1.31
840.00, 1, e12_0, 12.26, 5.53, 21.97, 1.87
850.00, 1, e14_0, 2.65, 17.81, 8.37, 1.81
860.00, 1, e15_0, 5.23, 32.47, 0.77, 1.86
870.00, 1, e16_0, 8.41, 49.36, -1.65, 1.36
880.00, 1, e17_0, 11.54, 66.09, 1.67, 1.28
890.00, 1, e19_0, 0.82, 80.80, 10.71, 1.98
900.00, 1, e20_0, 2.67, 90.53, 23.19, 1.14
910.00, 1, e21_0, 5.05, 95.91, 38.57, 1.98
920.00, 1, e0_0, 6.95, 96.14, 54.37, 1.78
930.00, 1, e1_0, 8.29, 91.62, 68.94, 1.72
940.00, 1, e2_0, 11.51, 81.63, 82.85, 1.90
950.00, 1, e4_0, 1.32, 66.78, 92.64, 1.81
960.00, 1, e5_0, 5.32, 49.24, 96.17, 1.70
970.00, 1, e6_0, 7.45, 33.33, 94.00, 1.28
980.00, 1, e7_0, 9.89, 18.70, 86.73, 1.63
990.00, 1, e8_0, 13.00, 6.72, 74.60, 1.36
1000.00, 1, e10_0, 2.14, 0.00, 58.83, 1.28
1010.00, 1, e11_0, 2.95, -1.21, 44.11, 1.81
1020.00, 1, e12_0, 6.00, 2.93, 27.67, 1.88
1030.00, 1, e13_0, 9.67, 12.67, 13.06, 1.71
1040.00, 1, e14_0, 11.94, 25.64, 3.34, 1.29
1050.00, 1, e16_0, 1.98, 42.92, -1.65, 1.91
1060.00, 1, e17_0, 5.80, 60.58, 0.05, 1.77
1070.00, 1, e18_0, 8.78, 75.86, 7.19, 1.86
1080.00, 1, e19_0, 11.05, 87.51, 18.45, 1.71
1090.00, 1, e20_0, 12.06, 94.43, 31.74, 1.52
1100.00, 1, e0_0, 2.09, 96.83, 49.56, 1.57
1110.00, 1, e1_0, 5.19, 92.91, 66.11, 1.92
1120.00, 1, e2_0, 7.78, 84.07, 80.03, 1.39
1130.00, 1, e3_0, 11.41, 70.31, 90.90, 1.79
1140.00, 1, e4_0, 13.07, 55.50, 95.96, 1.51
1150.00, 1, e6_0, 0.83, 39.69, 95.88, 1.53
1160.00, 1, e7_0, 3.41, 24.16, 90.24, 1.50
1170.00, 1, e8_0, 5.75, 11.47, 80.08, 1.65
1180.00, 1, e9_0, 8.93, 2.37, 65.63, 1.55
1190.00, 1, e10_0, 12.27, -1.44, 48.80, 1.71
1200.00, 1, e11_0, 13.27, 0.26, 33.88, 1.29
1210.00, 1, e13_0, 1.27, 7.16, 19.41, 1.41
1220.00, 1, e14_0, 4.59, 19.45, 7.31, 2.00
1230.00, 1, e15_0, 6.52, 33.71, 0.41, 1.55
1240.00, 1, e16_0, 8.97, 49.92, -1.65, 1.31
1250.00, 1, e17_0, 11.25, 65.81, 1.59, 1.82
1260.00, 1, e18_0, 13.60, 79.92, 9.80, 1.64
1270.00, 1, e20_0, 2.36, 90.40, 22.91, 1.56
1280.00, 1, e21_0, 5.45, 95.97, 38.97, 1.30
1290.00, 1, e0_0, 8.95, 95.85, 56.35, 1.37
1300.00, 1, e1_0, 11.15, 90.43, 71.54, 1.88
1310.00, 1, e3_0, 0.39, 79.59, 84.93, 1.42
1320.00, 1, e4_0, 2.02, 66.11, 92.84, 1.50
1330.00, 1, e5_0, 4.36, 50.20, 96.17, 1.42
1340.00, 1, e6_0, 6.93, 33.83, 94.15, 1.90
1350.00, 1, e7_0, 9.67, 18.89, 86.85, 1.58
1360.00, 1, e8_0, 12.77, 6.87, 74.77, 1.95
1370.00, 1, e10_0, 2.29, -0.02, 58.68, 1.65
1380.00, 1, e11_0, 4.17, -1.04, 42.90, 1.29
1390.00, 1, e12_0, 6.89, 3.30, 26.86, 1.78
1400.00, 1, e13_0, 9.90, 12.82, 12.88, 1.45
1410.00, 1, e14_0, 12.41, 26.02, 3.09, 1.55
1420.00, 1, e16_0, 2.04, 42.99, -1.65, 1.72
1430.00, 1, e17_0, 4.17, 59.01, -0.41, 1.66
1440.00, 1, e18_0, 6.48, 73.92, 5.95, 1.87
1450.00, 1, e19_0, 9.21, 86.30, 17.05, 1.77
1460.00, 1, e20_0, 11.47, 94.18, 31.20, 1.36
1470.00, 1, e0_0, 0.53, 97.05, 48.02, 1.82
1480.00, 1, e1_0, 2.90, 93.86, 64.03, 1.37
1490.00, 1, e2_0, 5.64, 85.47, 78.42, 2.00
1500.00, 1, e3_0, 8.43, 72.82, 89.28, 1.64
1510.00, 1, e4_0, 9.96, 58.49, 95.09, 1.30
1520.00, 1, e5_0, 13.08, 41.46, 96.17, 1.94
1530.00, 1, e7_0, 2.00, 25.35, 91.00, 1.41
1540.00, 1, e8_0, 4.34, 12.40, 81.15, 1.84
1550.00, 1, e9_0, 7.29, 3.06, 67.13, 1.89
1560.00, 1, e10_0, 9.66, -1.07, 51.38, 1.39
1570.00, 1, e11_0, 12.90, 0.21, 34.25, 1.44
1580.00, 1, e13_0, 3.10, 8.36, 18.03, 1.51
1590.00, 1, e14_0, 5.10, 19.88, 7.04, 1.26
1600.00, 1, e15_0, 8.36, 35.48, -0.11, 1.51
1610.00, 1, e16_0, 11.91, 52.86, -1.65, 1.84
1620.00, 1, e18_0, 0.70, 69.06, 2.82, 1.65
1630.00, 1, e19_0, 3.61, 82.63, 12.82, 1.54
1640.00, 1, e20_0, 7.35, 92.47, 27.45, 1.55
1650.00, 1, e21_0, 9.91, 96.61, 43.39, 1.62
1660.00, 1, e0_0, 12.97, 95.28, 60.34, 1.39
1670.00, 1, e2_0, 3.57, 86.83, 76.85, 1.61
1680.00, 1, e3_0, 5.66, 75.15, 87.78, 1.45
1690.00, 1, e4_0, 8.41, 59.98, 94.65, 1.70
1700.00, 1, e5_0, 10.36, 44.18, 96.17, 1.98
1710.00, 1, e6_0, 12.42, 28.57, 92.60, 1.88
1720.00, 1, e8_0, 2.14, 13.84, 82.81, 1.88
