0.00, 0, e0_0, 4.10, 96.54, 51.55, 0.00
10.00, 0, e3_0, 10.08, 71.43, 90.17, 7.04
20.00, 0, e8_0, 7.17, 10.54, 79.01, 8.10
30.00, 0, e12_0, 12.75, 5.73, 21.53, 6.26
40.00, 0, e17_0, 5.76, 60.54, 0.04, 7.71
50.00, 0, e21_0, 13.20, 97.07, 46.65, 7.01
60.00, 0, e4_0, 9.49, 58.93, 94.95, 6.83
70.00, 0, e9_0, 4.10, 4.38, 70.03, 6.90
80.00, 0, e13_0, 12.03, 14.22, 11.27, 6.18
90.00, 0, e18_0, 8.29, 75.45, 6.93, 6.78
100.00, 0, e0_0, 12.93, 95.28, 60.30, 8.20
110.00, 0, e5_0, 7.42, 47.12, 96.17, 4.57
120.00, 0, e10_0, 1.12, 0.15, 59.84, 5.67
130.00, 0, e15_0, 0.10, 27.55, 2.22, 4.55
140.00, 0, e19_0, 7.88, 85.43, 16.05, 5.75
150.00, 0, e2_0, 4.42, 86.27, 77.49, 7.60
160.00, 0, e6_0, 9.12, 31.73, 93.53, 7.17
170.00, 0, e11_0, 4.09, -1.05, 42.98, 7.41
180.00, 0, e15_0, 9.64, 36.71, -0.48, 5.53
190.00, 0, e20_0, 3.74, 90.97, 24.16, 4.28
200.00, 0, e3_0, 2.94, 77.44, 86.31, 6.12
210.00, 0, e7_0, 11.01, 17.76, 86.12, 4.89
220.00, 0, e11_0, 10.98, -0.06, 36.15, 7.72
230.00, 0, e16_0, 7.44, 48.39, -1.65, 6.63
240.00, 0, e20_0, 13.19, 94.89, 32.76, 5.40
250.00, 0, e3_0, 13.59, 68.48, 92.07, 5.97
260.00, 0, e8_0, 6.81, 10.78, 79.28, 6.21
270.00, 0, e13_0, 1.82, 7.52, 19.00, 5.40
280.00, 0, e17_0, 9.44, 64.08, 1.08, 7.26
290.00, 0, e21_0, 13.52, 97.12, 46.96, 6.73
300.00, 0, e4_0, 10.40, 58.06, 95.21, 6.65
310.00, 0, e9_0, 3.17, 4.77, 70.88, 5.14
320.00, 0, e14_0, 2.30, 17.52, 8.55, 6.71
330.00, 0, e18_0, 10.38, 77.21, 8.06, 4.76
340.00, 0, e1_0, 6.31, 92.44, 67.13, 7.06
350.00, 0, e6_0, 3.85, 36.79, 95.02, 7.34
360.00, 0, e10_0, 4.67, -0.36, 56.33, 7.34
370.00, 0, e14_0, 12.77, 26.33, 2.89, 7.15
380.00, 0, e19_0, 6.09, 84.26, 14.70, 5.19
390.00, 0, e2_0, 1.73, 88.04, 75.46, 5.21
400.00, 0, e6_0, 11.57, 29.38, 92.84, 5.03
410.00, 0, e11_0, 7.37, -0.58, 39.73, 5.31
