experiment_id,timesteps_total,episode_len_mean,training_iteration,node_ip,episode_reward_max,hostname,time_this_iter_s,timestamp,timesteps_this_iter,pid,done,config,policy_reward_mean,date,episode_reward_min,time_total_s,episodes,episode_reward_mean,info
0b0b5017928a4eee9e2cdb1473924b47,1200,400.0,1,10.0.2.15,69.21285821448696,jlin-VirtualBox,180.59306693077087,1538114663,1200,5513,True,"{'monitor': False, 'num_envs_per_worker': 1, 'vf_loss_coeff': 1.0, 'model': {'use_lstm': False, 'max_seq_len': 20}, 'compress_observations': False, 'kl_coeff': 0.2, 'sgd_batchsize': 128, 'simple_optimizer': False, 'num_gpus': 0, 'timesteps_per_batch': 1200, 'vf_share_layers': False, 'num_workers': 1, 'env_config': {'flow_params': '{\n    ""env"": {\n        ""additional_params"": {\n            ""discrete"": false,\n            ""num_observed"": 2,\n            ""switch_time"": 2,\n            ""target_velocity"": 50,\n            ""tl_type"": ""controlled""\n        },\n        ""evaluate"": false,\n        ""horizon"": 400,\n        ""sims_per_step"": 1,\n        ""sort_vehicles"": false,\n        ""starting_position_shuffle"": false,\n        ""vehicle_arrangement_shuffle"": false,\n        ""warmup_steps"": 0\n    },\n    ""env_name"": ""PO_TrafficLightGridEnv"",\n    ""exp_tag"": ""grid_1"",\n    ""generator"": ""SimpleGridGenerator"",\n    ""initial"": {\n        ""additional_params"": {},\n        ""bunching"": 0,\n        ""edges_distribution"": ""all"",\n        ""lanes_distribution"": Infinity,\n        ""min_gap"": 0,\n        ""perturbation"": 0.0,\n        ""shuffle"": true,\n        ""spacing"": ""uniform"",\n        ""x0"": 0\n    },\n    ""net"": {\n        ""additional_params"": {\n            ""grid_array"": {\n                ""cars_bot"": 1,\n                ""cars_left"": 1,\n                ""cars_right"": 1,\n                ""cars_top"": 1,\n                ""col_num"": 5,\n                ""inner_length"": 300,\n                ""long_length"": 100,\n                ""row_num"": 5,\n                ""short_length"": 300\n            },\n            ""horizontal_lanes"": 1,\n            ""speed_limit"": 35,\n            ""vertical_lanes"": 1\n        },\n        ""inflows"": {\n            ""_InFlows__flows"": [\n                {\n                    ""begin"": 1,\n                    ""departLane"": ""free"",\n                    ""departSpeed"": ""max"",\n                    ""end"": 2000000.0,\n                    ""name"": ""flow_0"",\n                    ""route"": ""routeleft5_0"",\n                    ""vehsPerHour"": 300,\n                    ""vtype"": ""human""\n                },\n                {\n                    ""begin"": 1,\n                    ""departLane"": ""free"",\n                    ""departSpeed"": ""max"",\n                    ""end"": 2000000.0,\n                    ""name"": ""flow_1"",\n                    ""route"": ""routeleft5_1"",\n                    ""vehsPerHour"": 300,\n                    ""vtype"": ""human""\n                },\n                {\n                    ""begin"": 1,\n                    ""departLane"": ""free"",\n                    ""departSpeed"": ""max"",\n                    ""end"": 2000000.0,\n                    ""name"": ""flow_2"",\n                    ""route"": ""routeleft5_2"",\n                    ""vehsPerHour"": 300,\n                    ""vtype"": ""human""\n                },\n                {\n                    ""begin"": 1,\n                    ""departLane"": ""free"",\n                    ""departSpeed"": ""max"",\n                    ""end"": 2000000.0,\n                    ""name"": ""flow_3"",\n                    ""route"": ""routeleft5_3"",\n                    ""vehsPerHour"": 300,\n                    ""vtype"": ""human""\n                },\n                {\n                    ""begin"": 1,\n                    ""departLane"": ""free"",\n                    ""departSpeed"": ""max"",\n                    ""end"": 2000000.0,\n                    ""name"": ""flow_4"",\n                    ""route"": ""routeleft5_4"",\n                    ""vehsPerHour"": 300,\n                    ""vtype"": ""human""\n                },\n                {\n                    ""begin"": 1,\n                    ""departLane"": ""free"",\n                    ""departSpeed"": ""max"",\n                    ""end"": 2000000.0,\n                    ""name"": ""flow_5"",\n                    ""route"": ""routeright0_0"",\n                    ""vehsPerHour"": 300,\n                    ""vtype"": ""human""\n                },\n                {\n                    ""begin"": 1,\n                    ""departLane"": ""free"",\n                    ""departSpeed"": ""max"",\n                    ""end"": 2000000.0,\n                    ""name"": ""flow_6"",\n                    ""route"": ""routeright0_1"",\n                    ""vehsPerHour"": 300,\n                    ""vtype"": ""human""\n                },\n                {\n                    ""begin"": 1,\n                    ""departLane"": ""free"",\n                    ""departSpeed"": ""max"",\n                    ""end"": 2000000.0,\n                    ""name"": ""flow_7"",\n                    ""route"": ""routeright0_2"",\n                    ""vehsPerHour"": 300,\n                    ""vtype"": ""human""\n                },\n                {\n                    ""begin"": 1,\n                    ""departLane"": ""free"",\n                    ""departSpeed"": ""max"",\n                    ""end"": 2000000.0,\n                    ""name"": ""flow_8"",\n                    ""route"": ""routeright0_3"",\n                    ""vehsPerHour"": 300,\n                    ""vtype"": ""human""\n                },\n                {\n                    ""begin"": 1,\n                    ""departLane"": ""free"",\n                    ""departSpeed"": ""max"",\n                    ""end"": 2000000.0,\n                    ""name"": ""flow_9"",\n                    ""route"": ""routeright0_4"",\n                    ""vehsPerHour"": 300,\n                    ""vtype"": ""human""\n                },\n                {\n                    ""begin"": 1,\n                    ""departLane"": ""free"",\n                    ""departSpeed"": ""max"",\n                    ""end"": 2000000.0,\n                    ""name"": ""flow_10"",\n                    ""route"": ""routebot0_0"",\n                    ""vehsPerHour"": 300,\n                    ""vtype"": ""human""\n                },\n                {\n                    ""begin"": 1,\n                    ""departLane"": ""free"",\n                    ""departSpeed"": ""max"",\n                    ""end"": 2000000.0,\n                    ""name"": ""flow_11"",\n                    ""route"": ""routebot1_0"",\n                    ""vehsPerHour"": 300,\n                    ""vtype"": ""human""\n                },\n                {\n                    ""begin"": 1,\n                    ""departLane"": ""free"",\n                    ""departSpeed"": ""max"",\n                    ""end"": 2000000.0,\n                    ""name"": ""flow_12"",\n                    ""route"": ""routebot2_0"",\n                    ""vehsPerHour"": 300,\n                    ""vtype"": ""human""\n                },\n                {\n                    ""begin"": 1,\n                    ""departLane"": ""free"",\n                    ""departSpeed"": ""max"",\n                    ""end"": 2000000.0,\n                    ""name"": ""flow_13"",\n                    ""route"": ""routebot3_0"",\n                    ""vehsPerHour"": 300,\n                    ""vtype"": ""human""\n                },\n                {\n                    ""begin"": 1,\n                    ""departLane"": ""free"",\n                    ""departSpeed"": ""max"",\n                    ""end"": 2000000.0,\n                    ""name"": ""flow_14"",\n                    ""route"": ""routebot4_0"",\n                    ""vehsPerHour"": 300,\n                    ""vtype"": ""human""\n                },\n                {\n                    ""begin"": 1,\n                    ""departLane"": ""free"",\n                    ""departSpeed"": ""max"",\n                    ""end"": 2000000.0,\n                    ""name"": ""flow_15"",\n                    ""route"": ""routetop0_5"",\n                    ""vehsPerHour"": 300,\n                    ""vtype"": ""human""\n                },\n                {\n                    ""begin"": 1,\n                    ""departLane"": ""free"",\n                    ""departSpeed"": ""max"",\n                    ""end"": 2000000.0,\n                    ""name"": ""flow_16"",\n                    ""route"": ""routetop1_5"",\n                    ""vehsPerHour"": 300,\n                    ""vtype"": ""human""\n                },\n                {\n                    ""begin"": 1,\n                    ""departLane"": ""free"",\n                    ""departSpeed"": ""max"",\n                    ""end"": 2000000.0,\n                    ""name"": ""flow_17"",\n                    ""route"": ""routetop2_5"",\n                    ""vehsPerHour"": 300,\n                    ""vtype"": ""human""\n                },\n                {\n                    ""begin"": 1,\n                    ""departLane"": ""free"",\n                    ""departSpeed"": ""max"",\n                    ""end"": 2000000.0,\n                    ""name"": ""flow_18"",\n                    ""route"": ""routetop3_5"",\n                    ""vehsPerHour"": 300,\n                    ""vtype"": ""human""\n                },\n                {\n                    ""begin"": 1,\n                    ""departLane"": ""free"",\n                    ""departSpeed"": ""max"",\n                    ""end"": 2000000.0,\n                    ""name"": ""flow_19"",\n                    ""route"": ""routetop4_5"",\n                    ""vehsPerHour"": 300,\n                    ""vtype"": ""human""\n                }\n            ],\n            ""num_flows"": 20\n        },\n        ""netfile"": null,\n        ""no_internal_links"": false,\n        ""osm_path"": null\n    },\n    ""scenario"": ""SimpleGridScenario"",\n    ""sumo"": {\n        ""ballistic"": false,\n        ""emission_path"": null,\n        ""lateral_resolution"": null,\n        ""no_step_log"": true,\n        ""overtake_right"": false,\n        ""port"": null,\n        ""print_warnings"": true,\n        ""render"": false,\n        ""restart_instance"": true,\n        ""seed"": null,\n        ""sim_step"": 1,\n        ""teleport_time"": -1\n    },\n    ""veh"": [\n        {\n            ""acceleration_controller"": [\n                ""SumoCarFollowingController"",\n                {}\n            ],\n            ""initial_speed"": 0,\n            ""lane_change_controller"": [\n                ""SumoLaneChangeController"",\n                {}\n            ],\n            ""lane_change_mode"": 512,\n            ""num_vehicles"": 20,\n            ""routing_controller"": [\n                ""GridRouter"",\n                {}\n            ],\n            ""speed_mode"": 25,\n            ""sumo_car_following_params"": {\n                ""controller_params"": {\n                    ""accel"": 1.0,\n                    ""carFollowModel"": ""IDM"",\n                    ""decel"": 1.5,\n                    ""impatience"": 0.5,\n                    ""maxSpeed"": 30,\n                    ""minGap"": 2.5,\n                    ""sigma"": 0.5,\n                    ""speedDev"": 0.1,\n                    ""speedFactor"": 1.0,\n                    ""tau"": 1.0\n                }\n            },\n            ""sumo_lc_params"": {\n                ""controller_params"": {\n                    ""laneChangeModel"": ""LC2013"",\n                    ""lcCooperative"": ""1.0"",\n                    ""lcKeepRight"": ""1.0"",\n                    ""lcSpeedGain"": ""1.0"",\n                    ""lcStrategic"": ""1.0""\n                }\n            },\n            ""veh_id"": ""human""\n        }\n    ]\n}'}, 'clip_rewards': True, 'env': 'PO_TrafficLightGridEnv-v0', 'use_gae': True, 'synchronize_filters': True, 'kl_target': 0.02, 'lr_schedule': None, 'num_cpus_per_worker': 1, 'sample_batch_size': 200, 'num_gpus_per_worker': 0, 'batch_mode': 'complete_episodes', 'gpu_fraction': 1, 'preprocessor_pref': 'deepmind', 'lambda': 1.0, 'tf_session_args': {'inter_op_parallelism_threads': 1, 'device_count': {'CPU': 1}, 'intra_op_parallelism_threads': 1, 'allow_soft_placement': True, 'log_device_placement': False, 'gpu_options': {'allow_growth': True}}, 'sgd_stepsize': 5e-05, 'num_sgd_iter': 30, 'observation_filter': 'MeanStdFilter', 'multiagent': {'policy_mapping_fn': None, 'policy_graphs': {}, 'policies_to_train': None}, 'clip_param': 0.2, 'gamma': 0.99, 'horizon': 400, 'entropy_coeff': 0.0, 'optimizer': {}, 'sample_async': False}",{},2018-09-27_23-04-23,66.87640038064663,180.59306693077087,4,68.11749584342803,"{'sample_time_ms': 133874.67, 'cur_lr': 4.999999873689376e-05, 'num_steps_sampled': 1200, 'kl': 0.010250482708215714, 'entropy': 35.47011947631836, 'load_time_ms': 83.8, 'vf_explained_var': -0.0007111959857866168, 'policy_loss': -0.15930724143981934, 'total_loss': 6337.408203125, 'num_steps_trained': 1200, 'grad_time_ms': 7574.351, 'update_time_ms': 611.723, 'vf_loss': 6337.56494140625}"
