4.000000000000000000e+02, 3.960000000000000000e+02
4.000000000000000000e+02, 3.960000000000000000e+02
4.000000000000000000e+02, 3.960000000000000000e+02
4.000000000000000000e+02, 4.031999999999999886e+02
4.000000000000000000e+02, 3.960000000000000000e+02
4.000000000000000000e+02, 3.888000000000000114e+02
4.000000000000000000e+02, 3.960000000000000000e+02
4.000000000000000000e+02, 3.960000000000000000e+02
4.000000000000000000e+02, 3.960000000000000000e+02
4.000000000000000000e+02, 3.960000000000000000e+02
4.000000000000000000e+02, 3.960000000000000000e+02
4.000000000000000000e+02, 3.960000000000000000e+02
4.000000000000000000e+02, 3.960000000000000000e+02
4.000000000000000000e+02, 3.960000000000000000e+02
4.000000000000000000e+02, 3.960000000000000000e+02
4.000000000000000000e+02, 3.888000000000000114e+02
4.000000000000000000e+02, 4.031999999999999886e+02
4.000000000000000000e+02, 4.031999999999999886e+02
4.000000000000000000e+02, 3.960000000000000000e+02
4.000000000000000000e+02, 3.960000000000000000e+02
5.000000000000000000e+02, 4.968000000000000114e+02
5.000000000000000000e+02, 4.968000000000000114e+02
5.000000000000000000e+02, 5.040000000000000000e+02
5.000000000000000000e+02, 5.040000000000000000e+02
5.000000000000000000e+02, 4.968000000000000114e+02
5.000000000000000000e+02, 5.040000000000000000e+02
5.000000000000000000e+02, 4.968000000000000114e+02
5.000000000000000000e+02, 4.968000000000000114e+02
5.000000000000000000e+02, 5.040000000000000000e+02
5.000000000000000000e+02, 4.896000000000000227e+02
5.000000000000000000e+02, 4.968000000000000114e+02
5.000000000000000000e+02, 5.111999999999999886e+02
5.000000000000000000e+02, 5.040000000000000000e+02
5.000000000000000000e+02, 5.040000000000000000e+02
5.000000000000000000e+02, 4.896000000000000227e+02
5.000000000000000000e+02, 5.040000000000000000e+02
5.000000000000000000e+02, 4.968000000000000114e+02
5.000000000000000000e+02, 5.040000000000000000e+02
5.000000000000000000e+02, 4.968000000000000114e+02
5.000000000000000000e+02, 5.111999999999999886e+02
